"location","lat","lon","altitude","tas_C","tasmin_C","tasmax_C","pr_mm","hur_percent","year","month"
"Hopa",41.4,41.4,20,13.8042236328125,9.69817504882815,18.4493347167969,2.129528374644,36.0456848144531,2099,10
"Hopa",41.4,41.4,20,4.5424743652344,1.2546325683594,7.8134704589844,4.5990047394298,60.4953842163086,2099,11
"Hopa",41.4,41.4,20,0.0403076171875227,-2.0484680175781,3.27877197265627,1.03199508448597,46.770092010498,2099,12
"Hopa",41.4,41.4,20,1.71694335937502,-1.02579345703123,5.6096130371094,0.963645745650865,54.0035171508789,2100,1
"Hopa",41.4,41.4,20,1.68563232421877,-1.7567199707031,5.9051452636719,1.52508775354363,47.1716270446777,2100,2
"Hopa",41.4,41.4,20,7.09600219726565,2.76131591796877,11.5952697753906,2.37836198648438,50.0058670043945,2100,3
"Hopa",41.4,41.4,20,9.26900634765627,5.4709411621094,12.7464233398438,4.29262187099084,61.5633277893066,2100,4
"Hopa",41.4,41.4,20,20.0403381347656,15.4228454589844,24.5693298339844,4.74695329321548,42.8228492736816,2100,5
"Hopa",41.4,41.4,20,25.9798217773438,20.3883911132813,31.3904052734375,2.95976253692061,32.649658203125,2100,6
"Hopa",41.4,41.4,20,25.5119873046875,21.551171875,29.5550476074219,4.34835136402398,28.3723487854004,2100,7
"Hopa",41.4,41.4,20,23.0533081054688,18.5832458496094,27.8598571777344,0.938830152153969,25.8680267333984,2100,8
"Hopa",41.4,41.4,20,17.7403198242188,13.2938781738281,22.6016174316406,1.2337937252596,26.5089263916016,2100,9
"Hopa",41.4,41.4,20,15.3696228027344,10.3797241210938,21.3643432617188,1.10291627934203,51.2582893371582,2100,10
"Hopa",41.4,41.4,20,5.96608886718752,1.8319030761719,11.4789367675781,1.15719392197207,46.5740509033203,2100,11
"Hopa",41.4,41.4,20,-2.70892944335935,-5.7691711425781,0.673699951171898,2.53964939620346,55.9313430786133,2100,12
"Zonguldak",41.5,31.8,60,3.30266723632815,0.257196044921898,6.65493164062502,2.75418724631891,66.1235427856445,2015,1
"Zonguldak",41.5,31.8,60,1.7587829589844,-1.07187499999998,4.7142272949219,2.53482566331513,58.6125373840332,2015,2
"Zonguldak",41.5,31.8,60,8.8008972167969,4.8289733886719,12.615380859375,2.35518204281107,48.7455635070801,2015,3
"Zonguldak",41.5,31.8,60,12.2747131347656,8.09945068359377,16.0840087890625,3.18311332957819,41.8134841918945,2015,4
"Zonguldak",41.5,31.8,60,17.2526184082031,12.6267028808594,21.2969299316406,5.27179579949006,45.8278045654297,2015,5
"Zonguldak",41.5,31.8,60,21.6835876464844,17.1567321777344,25.6559692382813,5.82570391707122,31.5687580108643,2015,6
"Zonguldak",41.5,31.8,60,27.5089660644531,20.0263305664063,34.3967834472656,0.214710137515794,16.8992557525635,2015,7
"Zonguldak",41.5,31.8,60,24.9231506347656,17.9517150878906,31.7818542480469,0.275582556787413,30.117374420166,2015,8
"Zonguldak",41.5,31.8,60,17.9985595703125,12.3244873046875,23.8462768554688,1.12688642693684,35.2472496032715,2015,9
"Zonguldak",41.5,31.8,60,15.3222595214844,9.11385498046877,22.4710327148438,0.0928657671465771,34.9388046264648,2015,10
"Zonguldak",41.5,31.8,60,6.4921813964844,3.5018249511719,10.3696228027344,1.26281171687879,37.0385284423828,2015,11
"Zonguldak",41.5,31.8,60,1.94805297851565,-0.738531494140602,5.22832641601565,1.9337143341545,51.4706993103027,2015,12
"Zonguldak",41.5,31.8,60,3.9730163574219,1.44011840820315,6.63485107421877,2.37255379906856,59.2484016418457,2016,1
"Zonguldak",41.5,31.8,60,7.54470214843752,3.73262939453127,11.7212158203125,1.41893954132684,60.5152359008789,2016,2
"Zonguldak",41.5,31.8,60,6.82625732421877,3.12416992187502,10.5905090332031,3.30392369069159,56.0665016174316,2016,3
"Zonguldak",41.5,31.8,60,13.1831909179688,6.98153076171877,18.9213500976563,1.62710751174018,44.7905006408691,2016,4
"Zonguldak",41.5,31.8,60,21.0974060058594,16.3290954589844,25.5139709472656,7.89585588499904,44.5148010253906,2016,5
"Zonguldak",41.5,31.8,60,23.3037963867188,18.9364868164063,27.4472290039063,4.12689844379202,31.1332759857178,2016,6
"Zonguldak",41.5,31.8,60,23.4972778320313,17.9993835449219,28.3864685058594,1.88007476390339,23.3373851776123,2016,7
"Zonguldak",41.5,31.8,60,23.3705993652344,17.1341491699219,29.3904663085938,0.54564645542996,25.1518878936768,2016,8
"Zonguldak",41.5,31.8,60,18.0496765136719,12.1683288574219,24.2370544433594,0.772684041294269,26.8449630737305,2016,9
"Zonguldak",41.5,31.8,60,12.1433959960938,7.3974548339844,17.6525512695313,0.418551238544751,41.0084495544434,2016,10
"Zonguldak",41.5,31.8,60,6.15291748046877,3.15010986328127,9.06536254882815,3.5076646017842,55.104808807373,2016,11
"Zonguldak",41.5,31.8,60,-0.575842285156227,-2.74533691406248,1.89479980468752,2.64085019007325,57.0573768615723,2016,12
"Zonguldak",41.5,31.8,60,-0.990789794921852,-3.83328857421873,2.22341308593752,1.65771062602289,57.1052284240723,2017,1
